"longitude","latitude","seasonal_high_temp"
1.5,4.5,29.3069224218623
1.5,3.5,29.5589736982798
1.5,2.5,29.6566660037885
1.5,1.5,29.5638454930427
1.5,0.5,29.3605121642542
1.5,-0.5,29.1451275536838
1.5,-1.5,28.9917942237778
1.5,-2.5,28.9138455075713
1.5,-3.5,28.8776916622256
1.5,-4.5,28.7984608947658
1.5,-5.5,28.6807685897041
1.5,-6.5,28.4917942349536
1.5,-7.5,28.2228198819913
1.5,-8.5,27.8830762998416
1.5,-9.5,27.4553840017089
1.5,-10.5,26.9661532434133
1.5,-11.5,26.4389737680172
1.5,-12.5,25.9174353181361
1.5,-13.5,25.4297430213445
1.5,-14.5,25.0220507227649
1.5,-15.5,24.707178934931
1.5,-16.5,24.4476917612438
1.5,-17.5,24.2266661251585
1.5,-18.5,24.029743052637
