"longitude","latitude","seasonal_high_temp"
-164.5,-60.5,-Inf
-164.5,-59.5,-Inf
-164.5,-58.5,-Inf
-164.5,-57.5,-Inf
-164.5,-56.5,-Inf
-164.5,-55.5,-Inf
-164.5,-54.5,-Inf
-164.5,-53.5,-Inf
-164.5,-52.5,-Inf
-164.5,-51.5,-Inf
-164.5,-50.5,-Inf
-164.5,-49.5,-Inf
-164.5,-48.5,-Inf
-164.5,-47.5,-Inf
-164.5,-46.5,-Inf
-164.5,-45.5,-Inf
-164.5,-44.5,-Inf
-164.5,-43.5,-Inf
-164.5,-42.5,-Inf
-164.5,-41.5,-Inf
-164.5,-40.5,-Inf
-164.5,-39.5,-Inf
-164.5,-38.5,-Inf
-164.5,-37.5,-Inf
-164.5,-36.5,-Inf
-164.5,-35.5,-Inf
-164.5,-34.5,-Inf
-164.5,-33.5,-Inf
-164.5,-32.5,-Inf
-164.5,-31.5,-Inf
-164.5,-30.5,-Inf
-164.5,-29.5,-Inf
-164.5,-28.5,-Inf
-164.5,-27.5,-Inf
-164.5,-26.5,-Inf
-164.5,-25.5,-Inf
-164.5,-24.5,-Inf
-164.5,-23.5,-Inf
-164.5,-22.5,-Inf
-164.5,-21.5,-Inf
-164.5,-20.5,-Inf
-164.5,-19.5,-Inf
-164.5,-18.5,-Inf
-164.5,-17.5,-Inf
-164.5,-16.5,-Inf
-164.5,-15.5,-Inf
-164.5,-14.5,-Inf
-164.5,-13.5,-Inf
-164.5,-12.5,-Inf
-164.5,-11.5,-Inf
-164.5,-10.5,-Inf
-164.5,-9.5,-Inf
-164.5,-8.5,-Inf
-164.5,-7.5,-Inf
-164.5,-6.5,-Inf
-164.5,-5.5,-Inf
-164.5,-4.5,-Inf
-164.5,-3.5,-Inf
-164.5,-2.5,-Inf
-164.5,-1.5,-Inf
-164.5,-0.5,-Inf
-164.5,0.5,-Inf
-164.5,1.5,-Inf
-164.5,2.5,-Inf
-164.5,3.5,-Inf
-164.5,4.5,-Inf
-164.5,5.5,-Inf
-164.5,6.5,-Inf
-164.5,7.5,-Inf
-164.5,8.5,-Inf
-164.5,9.5,-Inf
-164.5,10.5,-Inf
-164.5,11.5,-Inf
-164.5,12.5,-Inf
-164.5,13.5,-Inf
-164.5,14.5,-Inf
-164.5,15.5,-Inf
-164.5,16.5,-Inf
-164.5,17.5,-Inf
-164.5,18.5,-Inf
-164.5,19.5,-Inf
-164.5,20.5,-Inf
-164.5,21.5,-Inf
-164.5,22.5,-Inf
-164.5,23.5,-Inf
-164.5,24.5,-Inf
-164.5,25.5,-Inf
-164.5,26.5,-Inf
-164.5,27.5,-Inf
-164.5,28.5,-Inf
-164.5,29.5,-Inf
-164.5,30.5,-Inf
-164.5,31.5,-Inf
-164.5,32.5,-Inf
-164.5,33.5,-Inf
-164.5,34.5,-Inf
-164.5,35.5,-Inf
-164.5,36.5,-Inf
-164.5,37.5,-Inf
-164.5,38.5,-Inf
-164.5,39.5,-Inf
-164.5,40.5,-Inf
-164.5,41.5,-Inf
-164.5,42.5,-Inf
-164.5,43.5,-Inf
-164.5,44.5,-Inf
-164.5,45.5,-Inf
-164.5,46.5,-Inf
-164.5,47.5,-Inf
-164.5,48.5,-Inf
-164.5,49.5,-Inf
-164.5,50.5,-Inf
-164.5,51.5,-Inf
-164.5,52.5,-Inf
-164.5,53.5,-Inf
-164.5,54.5,14.3263052125162
-164.5,55.5,-Inf
-164.5,56.5,-Inf
-164.5,57.5,-Inf
-164.5,58.5,-Inf
-164.5,59.5,-Inf
-164.5,60.5,16.7973012061124
-164.5,61.5,19.1458994218132
-164.5,62.5,17.828239659965
-164.5,63.5,13.6937019620224
-164.5,64.5,16.2805789980505
-164.5,65.5,19.514655921076
-164.5,66.5,14.8312857731112
-164.5,67.5,14.2530924882208
-164.5,68.5,17.3756350144744
-164.5,69.5,-Inf
-164.5,70.5,-Inf
-164.5,71.5,-Inf
-164.5,72.5,-Inf
-164.5,73.5,-Inf
-164.5,74.5,-Inf
-164.5,75.5,-Inf
-164.5,76.5,-Inf
-164.5,77.5,-Inf
-164.5,78.5,-Inf
-164.5,79.5,-Inf
-164.5,80.5,-Inf
-164.5,81.5,-Inf
-164.5,82.5,-Inf
-164.5,83.5,-Inf
-164.5,84.5,-Inf
-164.5,85.5,-Inf
-164.5,86.5,-Inf
-164.5,87.5,-Inf
-164.5,88.5,-Inf
-164.5,89.5,-Inf
-163.5,-89.5,-22.8184419302004
-163.5,-88.5,-25.1327606498131
-163.5,-87.5,-22.6544873617235
-163.5,-86.5,-15.4816723319658
-163.5,-85.5,-9.17466033442567
-163.5,-84.5,-2.48168185979483
-163.5,-83.5,-3.3695385189993
-163.5,-82.5,-3.98449218862114
-163.5,-81.5,-4.21906933344546
-163.5,-80.5,-4.36774707975842
-163.5,-79.5,-4.12894348816148
-163.5,-78.5,-3.20542945428973
-163.5,-77.5,-Inf
-163.5,-76.5,-Inf
-163.5,-75.5,-Inf
-163.5,-74.5,-Inf
-163.5,-73.5,-Inf
-163.5,-72.5,-Inf
-163.5,-71.5,-Inf
-163.5,-70.5,-Inf
-163.5,-69.5,-Inf
-163.5,-68.5,-Inf
-163.5,-67.5,-Inf
-163.5,-66.5,-Inf
-163.5,-65.5,-Inf
-163.5,-64.5,-Inf
-163.5,-63.5,-Inf
-163.5,-62.5,-Inf
-163.5,-61.5,-Inf
-163.5,-60.5,-Inf
-163.5,-59.5,-Inf
-163.5,-58.5,-Inf
-163.5,-57.5,-Inf
-163.5,-56.5,-Inf
-163.5,-55.5,-Inf
-163.5,-54.5,-Inf
-163.5,-53.5,-Inf
-163.5,-52.5,-Inf
-163.5,-51.5,-Inf
-163.5,-50.5,-Inf
-163.5,-49.5,-Inf
-163.5,-48.5,-Inf
-163.5,-47.5,-Inf
-163.5,-46.5,-Inf
-163.5,-45.5,-Inf
-163.5,-44.5,-Inf
-163.5,-43.5,-Inf
-163.5,-42.5,-Inf
-163.5,-41.5,-Inf
-163.5,-40.5,-Inf
-163.5,-39.5,-Inf
-163.5,-38.5,-Inf
-163.5,-37.5,-Inf
-163.5,-36.5,-Inf
-163.5,-35.5,-Inf
-163.5,-34.5,-Inf
-163.5,-33.5,-Inf
-163.5,-32.5,-Inf
-163.5,-31.5,-Inf
-163.5,-30.5,-Inf
-163.5,-29.5,-Inf
-163.5,-28.5,-Inf
-163.5,-27.5,-Inf
-163.5,-26.5,-Inf
-163.5,-25.5,-Inf
-163.5,-24.5,-Inf
-163.5,-23.5,-Inf
-163.5,-22.5,-Inf
-163.5,-21.5,-Inf
-163.5,-20.5,-Inf
-163.5,-19.5,-Inf
-163.5,-18.5,-Inf
-163.5,-17.5,-Inf
-163.5,-16.5,-Inf
-163.5,-15.5,-Inf
-163.5,-14.5,-Inf
-163.5,-13.5,-Inf
-163.5,-12.5,-Inf
-163.5,-11.5,-Inf
-163.5,-10.5,-Inf
-163.5,-9.5,-Inf
-163.5,-8.5,-Inf
-163.5,-7.5,-Inf
-163.5,-6.5,-Inf
-163.5,-5.5,-Inf
-163.5,-4.5,-Inf
-163.5,-3.5,-Inf
-163.5,-2.5,-Inf
-163.5,-1.5,-Inf
-163.5,-0.5,-Inf
-163.5,0.5,-Inf
-163.5,1.5,-Inf
-163.5,2.5,-Inf
-163.5,3.5,-Inf
-163.5,4.5,-Inf
-163.5,5.5,-Inf
-163.5,6.5,-Inf
-163.5,7.5,-Inf
-163.5,8.5,-Inf
-163.5,9.5,-Inf
-163.5,10.5,-Inf
-163.5,11.5,-Inf
-163.5,12.5,-Inf
-163.5,13.5,-Inf
-163.5,14.5,-Inf
-163.5,15.5,-Inf
-163.5,16.5,-Inf
-163.5,17.5,-Inf
-163.5,18.5,-Inf
-163.5,19.5,-Inf
-163.5,20.5,-Inf
-163.5,21.5,-Inf
-163.5,22.5,-Inf
-163.5,23.5,-Inf
-163.5,24.5,-Inf
-163.5,25.5,-Inf
-163.5,26.5,-Inf
-163.5,27.5,-Inf
-163.5,28.5,-Inf
-163.5,29.5,-Inf
-163.5,30.5,-Inf
-163.5,31.5,-Inf
-163.5,32.5,-Inf
-163.5,33.5,-Inf
-163.5,34.5,-Inf
-163.5,35.5,-Inf
-163.5,36.5,-Inf
-163.5,37.5,-Inf
-163.5,38.5,-Inf
-163.5,39.5,-Inf
-163.5,40.5,-Inf
-163.5,41.5,-Inf
-163.5,42.5,-Inf
-163.5,43.5,-Inf
-163.5,44.5,-Inf
-163.5,45.5,-Inf
-163.5,46.5,-Inf
-163.5,47.5,-Inf
-163.5,48.5,-Inf
-163.5,49.5,-Inf
-163.5,50.5,-Inf
-163.5,51.5,-Inf
-163.5,52.5,-Inf
-163.5,53.5,-Inf
-163.5,54.5,13.8123617873261
-163.5,55.5,13.2754122603152
-163.5,56.5,-Inf
-163.5,57.5,-Inf
-163.5,58.5,-Inf
-163.5,59.5,13.8208309899483
-163.5,60.5,18.9575353891722
-163.5,61.5,19.4949916324445
-163.5,62.5,19.6455062543508
-163.5,63.5,14.2582012733045
-163.5,64.5,16.4468966815488
-163.5,65.5,19.4656282200877
-163.5,66.5,14.6291839578455
-163.5,67.5,17.0686282597482
-163.5,68.5,17.3825329971101
-163.5,69.5,13.3350724332035
-163.5,70.5,-Inf
-163.5,71.5,-Inf
-163.5,72.5,-Inf
-163.5,73.5,-Inf
-163.5,74.5,-Inf
-163.5,75.5,-Inf
-163.5,76.5,-Inf
-163.5,77.5,-Inf
-163.5,78.5,-Inf
-163.5,79.5,-Inf
-163.5,80.5,-Inf
-163.5,81.5,-Inf
-163.5,82.5,-Inf
-163.5,83.5,-Inf
-163.5,84.5,-Inf
-163.5,85.5,-Inf
-163.5,86.5,-Inf
-163.5,87.5,-Inf
-163.5,88.5,-Inf
-163.5,89.5,-Inf
-162.5,-89.5,-22.7964190688871
-162.5,-88.5,-25.0923794973819
-162.5,-87.5,-22.6545090688126
-162.5,-86.5,-15.5743668611294
-162.5,-85.5,-6.0048230741927
-162.5,-84.5,-2.44468664619185
-162.5,-83.5,-3.25911387417998
-162.5,-82.5,-3.89506457696358
-162.5,-81.5,-4.22412276693753
-162.5,-80.5,-4.27738879904861
-162.5,-79.5,-4.62971176785373
-162.5,-78.5,-3.01824621247305
-162.5,-77.5,-Inf
-162.5,-76.5,-Inf
-162.5,-75.5,-Inf
-162.5,-74.5,-Inf
-162.5,-73.5,-Inf
-162.5,-72.5,-Inf
-162.5,-71.5,-Inf
-162.5,-70.5,-Inf
-162.5,-69.5,-Inf
-162.5,-68.5,-Inf
-162.5,-67.5,-Inf
-162.5,-66.5,-Inf
-162.5,-65.5,-Inf
-162.5,-64.5,-Inf
-162.5,-63.5,-Inf
-162.5,-62.5,-Inf
-162.5,-61.5,-Inf
-162.5,-60.5,-Inf
-162.5,-59.5,-Inf
-162.5,-58.5,-Inf
-162.5,-57.5,-Inf
-162.5,-56.5,-Inf
-162.5,-55.5,-Inf
-162.5,-54.5,-Inf
-162.5,-53.5,-Inf
-162.5,-52.5,-Inf
-162.5,-51.5,-Inf
-162.5,-50.5,-Inf
-162.5,-49.5,-Inf
-162.5,-48.5,-Inf
-162.5,-47.5,-Inf
-162.5,-46.5,-Inf
-162.5,-45.5,-Inf
-162.5,-44.5,-Inf
-162.5,-43.5,-Inf
-162.5,-42.5,-Inf
-162.5,-41.5,-Inf
-162.5,-40.5,-Inf
-162.5,-39.5,-Inf
-162.5,-38.5,-Inf
-162.5,-37.5,-Inf
-162.5,-36.5,-Inf
-162.5,-35.5,-Inf
-162.5,-34.5,-Inf
-162.5,-33.5,-Inf
-162.5,-32.5,-Inf
-162.5,-31.5,-Inf
-162.5,-30.5,-Inf
-162.5,-29.5,-Inf
-162.5,-28.5,-Inf
-162.5,-27.5,-Inf
-162.5,-26.5,-Inf
-162.5,-25.5,-Inf
-162.5,-24.5,-Inf
-162.5,-23.5,-Inf
-162.5,-22.5,-Inf
-162.5,-21.5,-Inf
-162.5,-20.5,-Inf
-162.5,-19.5,-Inf
-162.5,-18.5,-Inf
-162.5,-17.5,-Inf
-162.5,-16.5,-Inf
-162.5,-15.5,-Inf
-162.5,-14.5,-Inf
-162.5,-13.5,-Inf
-162.5,-12.5,-Inf
-162.5,-11.5,-Inf
-162.5,-10.5,-Inf
-162.5,-9.5,-Inf
-162.5,-8.5,-Inf
-162.5,-7.5,-Inf
-162.5,-6.5,-Inf
-162.5,-5.5,-Inf
-162.5,-4.5,-Inf
-162.5,-3.5,-Inf
-162.5,-2.5,-Inf
-162.5,-1.5,-Inf
-162.5,-0.5,-Inf
-162.5,0.5,-Inf
-162.5,1.5,-Inf
-162.5,2.5,-Inf
-162.5,3.5,-Inf
-162.5,4.5,-Inf
-162.5,5.5,-Inf
-162.5,6.5,-Inf
-162.5,7.5,-Inf
-162.5,8.5,-Inf
-162.5,9.5,-Inf
-162.5,10.5,-Inf
-162.5,11.5,-Inf
-162.5,12.5,-Inf
-162.5,13.5,-Inf
-162.5,14.5,-Inf
-162.5,15.5,-Inf
-162.5,16.5,-Inf
-162.5,17.5,-Inf
-162.5,18.5,-Inf
-162.5,19.5,-Inf
-162.5,20.5,-Inf
-162.5,21.5,-Inf
-162.5,22.5,-Inf
-162.5,23.5,-Inf
-162.5,24.5,-Inf
-162.5,25.5,-Inf
-162.5,26.5,-Inf
-162.5,27.5,-Inf
-162.5,28.5,-Inf
-162.5,29.5,-Inf
-162.5,30.5,-Inf
-162.5,31.5,-Inf
-162.5,32.5,-Inf
-162.5,33.5,-Inf
-162.5,34.5,-Inf
-162.5,35.5,-Inf
-162.5,36.5,-Inf
-162.5,37.5,-Inf
-162.5,38.5,-Inf
-162.5,39.5,-Inf
-162.5,40.5,-Inf
-162.5,41.5,-Inf
-162.5,42.5,-Inf
-162.5,43.5,-Inf
-162.5,44.5,-Inf
-162.5,45.5,-Inf
-162.5,46.5,-Inf
-162.5,47.5,-Inf
-162.5,48.5,-Inf
-162.5,49.5,-Inf
-162.5,50.5,-Inf
-162.5,51.5,-Inf
-162.5,52.5,-Inf
-162.5,53.5,-Inf
-162.5,54.5,-Inf
-162.5,55.5,14.8958697730542
-162.5,56.5,-Inf
-162.5,57.5,-Inf
-162.5,58.5,-Inf
-162.5,59.5,-Inf
-162.5,60.5,19.1457151656272
-162.5,61.5,19.49930718919
-162.5,62.5,19.9074158429767
-162.5,63.5,15.2280220463606
-162.5,64.5,15.8164842772431
-162.5,65.5,20.0100235113874
-162.5,66.5,15.092137995788
-162.5,67.5,19.5893068123476
-162.5,68.5,17.2695567536567
-162.5,69.5,15.9413371975933
-162.5,70.5,10.0068160530213
-162.5,71.5,-Inf
-162.5,72.5,-Inf
-162.5,73.5,-Inf
-162.5,74.5,-Inf
-162.5,75.5,-Inf
-162.5,76.5,-Inf
-162.5,77.5,-Inf
-162.5,78.5,-Inf
-162.5,79.5,-Inf
-162.5,80.5,-Inf
-162.5,81.5,-Inf
-162.5,82.5,-Inf
-162.5,83.5,-Inf
-162.5,84.5,-Inf
-162.5,85.5,-Inf
-162.5,86.5,-Inf
-162.5,87.5,-Inf
-162.5,88.5,-Inf
-162.5,89.5,-Inf
-161.5,-89.5,-22.7809503637609
-161.5,-88.5,-25.0223715347194
-161.5,-87.5,-22.5883662153568
-161.5,-86.5,-15.5131212265364
-161.5,-85.5,-5.4987416491622
-161.5,-84.5,-2.35928531136541
-161.5,-83.5,-3.08204319065525
-161.5,-82.5,-3.81026972915445
-161.5,-81.5,-4.17662177437118
-161.5,-80.5,-4.13075522063744
-161.5,-79.5,-4.71166667484102
-161.5,-78.5,-2.63222664595537
-161.5,-77.5,-2.8149297858278
-161.5,-76.5,-Inf
-161.5,-75.5,-Inf
-161.5,-74.5,-Inf
-161.5,-73.5,-Inf
-161.5,-72.5,-Inf
-161.5,-71.5,-Inf
-161.5,-70.5,-Inf
-161.5,-69.5,-Inf
-161.5,-68.5,-Inf
-161.5,-67.5,-Inf
-161.5,-66.5,-Inf
-161.5,-65.5,-Inf
-161.5,-64.5,-Inf
-161.5,-63.5,-Inf
-161.5,-62.5,-Inf
-161.5,-61.5,-Inf
-161.5,-60.5,-Inf
-161.5,-59.5,-Inf
-161.5,-58.5,-Inf
-161.5,-57.5,-Inf
-161.5,-56.5,-Inf
-161.5,-55.5,-Inf
-161.5,-54.5,-Inf
-161.5,-53.5,-Inf
-161.5,-52.5,-Inf
-161.5,-51.5,-Inf
-161.5,-50.5,-Inf
-161.5,-49.5,-Inf
-161.5,-48.5,-Inf
-161.5,-47.5,-Inf
-161.5,-46.5,-Inf
-161.5,-45.5,-Inf
-161.5,-44.5,-Inf
-161.5,-43.5,-Inf
-161.5,-42.5,-Inf
-161.5,-41.5,-Inf
-161.5,-40.5,-Inf
-161.5,-39.5,-Inf
-161.5,-38.5,-Inf
-161.5,-37.5,-Inf
-161.5,-36.5,-Inf
-161.5,-35.5,-Inf
-161.5,-34.5,-Inf
-161.5,-33.5,-Inf
-161.5,-32.5,-Inf
-161.5,-31.5,-Inf
-161.5,-30.5,-Inf
-161.5,-29.5,-Inf
-161.5,-28.5,-Inf
-161.5,-27.5,-Inf
-161.5,-26.5,-Inf
-161.5,-25.5,-Inf
-161.5,-24.5,-Inf
-161.5,-23.5,-Inf
-161.5,-22.5,-Inf
-161.5,-21.5,-Inf
-161.5,-20.5,-Inf
-161.5,-19.5,-Inf
-161.5,-18.5,-Inf
-161.5,-17.5,-Inf
-161.5,-16.5,-Inf
-161.5,-15.5,-Inf
-161.5,-14.5,-Inf
-161.5,-13.5,-Inf
-161.5,-12.5,-Inf
-161.5,-11.5,-Inf
-161.5,-10.5,-Inf
-161.5,-9.5,-Inf
-161.5,-8.5,-Inf
-161.5,-7.5,-Inf
-161.5,-6.5,-Inf
-161.5,-5.5,-Inf
-161.5,-4.5,-Inf
-161.5,-3.5,-Inf
-161.5,-2.5,-Inf
-161.5,-1.5,-Inf
-161.5,-0.5,-Inf
-161.5,0.5,-Inf
-161.5,1.5,-Inf
-161.5,2.5,-Inf
-161.5,3.5,-Inf
-161.5,4.5,-Inf
-161.5,5.5,-Inf
-161.5,6.5,-Inf
-161.5,7.5,-Inf
-161.5,8.5,-Inf
-161.5,9.5,-Inf
-161.5,10.5,-Inf
-161.5,11.5,-Inf
-161.5,12.5,-Inf
-161.5,13.5,-Inf
-161.5,14.5,-Inf
-161.5,15.5,-Inf
-161.5,16.5,-Inf
-161.5,17.5,-Inf
-161.5,18.5,-Inf
-161.5,19.5,-Inf
-161.5,20.5,-Inf
-161.5,21.5,-Inf
-161.5,22.5,-Inf
-161.5,23.5,-Inf
-161.5,24.5,-Inf
-161.5,25.5,-Inf
-161.5,26.5,-Inf
-161.5,27.5,-Inf
-161.5,28.5,-Inf
-161.5,29.5,-Inf
-161.5,30.5,-Inf
-161.5,31.5,-Inf
-161.5,32.5,-Inf
-161.5,33.5,-Inf
-161.5,34.5,-Inf
-161.5,35.5,-Inf
-161.5,36.5,-Inf
-161.5,37.5,-Inf
-161.5,38.5,-Inf
-161.5,39.5,-Inf
-161.5,40.5,-Inf
-161.5,41.5,-Inf
-161.5,42.5,-Inf
-161.5,43.5,-Inf
-161.5,44.5,-Inf
-161.5,45.5,-Inf
-161.5,46.5,-Inf
-161.5,47.5,-Inf
-161.5,48.5,-Inf
-161.5,49.5,-Inf
-161.5,50.5,-Inf
-161.5,51.5,-Inf
-161.5,52.5,-Inf
-161.5,53.5,-Inf
-161.5,54.5,-Inf
-161.5,55.5,15.8732588356361
-161.5,56.5,-Inf
-161.5,57.5,-Inf
-161.5,58.5,14.3932741165161
-161.5,59.5,17.2100950708347
-161.5,60.5,19.345930253089
-161.5,61.5,19.6505605676344
-161.5,62.5,19.8996396693135
-161.5,63.5,17.030843836282
-161.5,64.5,16.8845307945673
-161.5,65.5,20.687987854518
-161.5,66.5,17.9384869355176
-161.5,67.5,19.2881977553213
-161.5,68.5,17.2639846031421
-161.5,69.5,17.6929819410933
-161.5,70.5,11.3152945496142
-161.5,71.5,-Inf
-161.5,72.5,-Inf
-161.5,73.5,-Inf
-161.5,74.5,-Inf
-161.5,75.5,-Inf
-161.5,76.5,-Inf
-161.5,77.5,-Inf
-161.5,78.5,-Inf
-161.5,79.5,-Inf
-161.5,80.5,-Inf
-161.5,81.5,-Inf
-161.5,82.5,-Inf
-161.5,83.5,-Inf
-161.5,84.5,-Inf
-161.5,85.5,-Inf
-161.5,86.5,-Inf
-161.5,87.5,-Inf
-161.5,88.5,-Inf
-161.5,89.5,-Inf
-160.5,-89.5,-22.7815362817475
-160.5,-88.5,-24.9484115096607
-160.5,-87.5,-22.469291942744
-160.5,-86.5,-15.1811301775809
-160.5,-85.5,-4.97344172760135
-160.5,-84.5,-2.24782396204149
-160.5,-83.5,-2.89681719584124
-160.5,-82.5,-3.7724558328234
-160.5,-81.5,-4.04063021319785
-160.5,-80.5,-3.93956745096615
-160.5,-79.5,-4.17245207890159
-160.5,-78.5,-2.42642752221298
-160.5,-77.5,-2.64576514153963
-160.5,-76.5,-Inf
-160.5,-75.5,-Inf
-160.5,-74.5,-Inf
-160.5,-73.5,-Inf
-160.5,-72.5,-Inf
-160.5,-71.5,-Inf
-160.5,-70.5,-Inf
-160.5,-69.5,-Inf
-160.5,-68.5,-Inf
-160.5,-67.5,-Inf
-160.5,-66.5,-Inf
-160.5,-65.5,-Inf
-160.5,-64.5,-Inf
-160.5,-63.5,-Inf
-160.5,-62.5,-Inf
-160.5,-61.5,-Inf
-160.5,-60.5,-Inf
-160.5,-59.5,-Inf
-160.5,-58.5,-Inf
-160.5,-57.5,-Inf
-160.5,-56.5,-Inf
-160.5,-55.5,-Inf
-160.5,-54.5,-Inf
-160.5,-53.5,-Inf
-160.5,-52.5,-Inf
-160.5,-51.5,-Inf
-160.5,-50.5,-Inf
-160.5,-49.5,-Inf
-160.5,-48.5,-Inf
-160.5,-47.5,-Inf
-160.5,-46.5,-Inf
-160.5,-45.5,-Inf
-160.5,-44.5,-Inf
-160.5,-43.5,-Inf
-160.5,-42.5,-Inf
-160.5,-41.5,-Inf
-160.5,-40.5,-Inf
-160.5,-39.5,-Inf
-160.5,-38.5,-Inf
-160.5,-37.5,-Inf
-160.5,-36.5,-Inf
-160.5,-35.5,-Inf
-160.5,-34.5,-Inf
-160.5,-33.5,-Inf
-160.5,-32.5,-Inf
-160.5,-31.5,-Inf
-160.5,-30.5,-Inf
-160.5,-29.5,-Inf
-160.5,-28.5,-Inf
-160.5,-27.5,-Inf
-160.5,-26.5,-Inf
-160.5,-25.5,-Inf
-160.5,-24.5,-Inf
-160.5,-23.5,-Inf
-160.5,-22.5,-Inf
-160.5,-21.5,-Inf
-160.5,-20.5,-Inf
-160.5,-19.5,-Inf
-160.5,-18.5,-Inf
-160.5,-17.5,-Inf
-160.5,-16.5,-Inf
-160.5,-15.5,-Inf
-160.5,-14.5,-Inf
-160.5,-13.5,-Inf
-160.5,-12.5,-Inf
-160.5,-11.5,-Inf
-160.5,-10.5,-Inf
-160.5,-9.5,-Inf
-160.5,-8.5,-Inf
-160.5,-7.5,-Inf
-160.5,-6.5,-Inf
-160.5,-5.5,-Inf
-160.5,-4.5,-Inf
-160.5,-3.5,-Inf
-160.5,-2.5,-Inf
-160.5,-1.5,-Inf
-160.5,-0.5,-Inf
-160.5,0.5,-Inf
-160.5,1.5,-Inf
-160.5,2.5,-Inf
-160.5,3.5,-Inf
-160.5,4.5,-Inf
-160.5,5.5,-Inf
-160.5,6.5,-Inf
-160.5,7.5,-Inf
-160.5,8.5,-Inf
-160.5,9.5,-Inf
-160.5,10.5,-Inf
-160.5,11.5,-Inf
-160.5,12.5,-Inf
-160.5,13.5,-Inf
-160.5,14.5,-Inf
-160.5,15.5,-Inf
-160.5,16.5,-Inf
-160.5,17.5,-Inf
-160.5,18.5,-Inf
-160.5,19.5,-Inf
-160.5,20.5,-Inf
-160.5,21.5,-Inf
-160.5,22.5,-Inf
-160.5,23.5,-Inf
-160.5,24.5,-Inf
-160.5,25.5,-Inf
-160.5,26.5,-Inf
-160.5,27.5,-Inf
-160.5,28.5,-Inf
-160.5,29.5,-Inf
-160.5,30.5,-Inf
-160.5,31.5,-Inf
-160.5,32.5,-Inf
-160.5,33.5,-Inf
-160.5,34.5,-Inf
-160.5,35.5,-Inf
-160.5,36.5,-Inf
-160.5,37.5,-Inf
-160.5,38.5,-Inf
-160.5,39.5,-Inf
-160.5,40.5,-Inf
-160.5,41.5,-Inf
-160.5,42.5,-Inf
-160.5,43.5,-Inf
-160.5,44.5,-Inf
-160.5,45.5,-Inf
-160.5,46.5,-Inf
-160.5,47.5,-Inf
-160.5,48.5,-Inf
-160.5,49.5,-Inf
-160.5,50.5,-Inf
-160.5,51.5,-Inf
-160.5,52.5,-Inf
-160.5,53.5,-Inf
-160.5,54.5,-Inf
-160.5,55.5,14.8128092121067
-160.5,56.5,14.0920350044966
-160.5,57.5,-Inf
-160.5,58.5,13.8853262143476
-160.5,59.5,18.2176426844937
-160.5,60.5,18.6317669124476
-160.5,61.5,19.8147177821824
-160.5,62.5,20.3930293523773
-160.5,63.5,18.736723389583
-160.5,64.5,18.807186567198
-160.5,65.5,20.9634545532321
-160.5,66.5,20.3014233778098
-160.5,67.5,19.3702969821436
-160.5,68.5,16.8257260609418
-160.5,69.5,17.5725825421146
-160.5,70.5,12.9590781658888
-160.5,71.5,-Inf
-160.5,72.5,-Inf
-160.5,73.5,-Inf
-160.5,74.5,-Inf
-160.5,75.5,-Inf
-160.5,76.5,-Inf
-160.5,77.5,-Inf
-160.5,78.5,-Inf
-160.5,79.5,-Inf
-160.5,80.5,-Inf
-160.5,81.5,-Inf
-160.5,82.5,-Inf
-160.5,83.5,-Inf
-160.5,84.5,-Inf
-160.5,85.5,-Inf
-160.5,86.5,-Inf
-160.5,87.5,-Inf
-160.5,88.5,-Inf
-160.5,89.5,-Inf
-159.5,-89.5,-22.7840963945857
-159.5,-88.5,-24.9229953461282
-159.5,-87.5,-22.4005297475982
-159.5,-86.5,-16.0043757983395
-159.5,-85.5,-3.40635067974882
-159.5,-84.5,-2.26540915788639
-159.5,-83.5,-3.08824293049429
-159.5,-82.5,-3.72405058447094
-159.5,-81.5,-3.81863406765319
-159.5,-80.5,-3.64079661277078
-159.5,-79.5,-3.58208030242296
-159.5,-78.5,-2.38460491021119
-159.5,-77.5,-2.41115921626222
-159.5,-76.5,-Inf
-159.5,-75.5,-Inf
-159.5,-74.5,-Inf
-159.5,-73.5,-Inf
-159.5,-72.5,-Inf
-159.5,-71.5,-Inf
-159.5,-70.5,-Inf
-159.5,-69.5,-Inf
-159.5,-68.5,-Inf
-159.5,-67.5,-Inf
-159.5,-66.5,-Inf
-159.5,-65.5,-Inf
-159.5,-64.5,-Inf
-159.5,-63.5,-Inf
-159.5,-62.5,-Inf
-159.5,-61.5,-Inf
-159.5,-60.5,-Inf
-159.5,-59.5,-Inf
-159.5,-58.5,-Inf
-159.5,-57.5,-Inf
-159.5,-56.5,-Inf
-159.5,-55.5,-Inf
-159.5,-54.5,-Inf
-159.5,-53.5,-Inf
-159.5,-52.5,-Inf
-159.5,-51.5,-Inf
-159.5,-50.5,-Inf
-159.5,-49.5,-Inf
-159.5,-48.5,-Inf
-159.5,-47.5,-Inf
-159.5,-46.5,-Inf
-159.5,-45.5,-Inf
-159.5,-44.5,-Inf
-159.5,-43.5,-Inf
-159.5,-42.5,-Inf
-159.5,-41.5,-Inf
-159.5,-40.5,-Inf
-159.5,-39.5,-Inf
-159.5,-38.5,-Inf
-159.5,-37.5,-Inf
-159.5,-36.5,-Inf
-159.5,-35.5,-Inf
-159.5,-34.5,-Inf
-159.5,-33.5,-Inf
-159.5,-32.5,-Inf
-159.5,-31.5,-Inf
-159.5,-30.5,-Inf
-159.5,-29.5,-Inf
-159.5,-28.5,-Inf
