"longitude","latitude","seasonal_low_temp"
-104.5,52.5,-24.7086685795869
-104.5,53.5,-25.4919349642737
-104.5,54.5,-26.850528920229
-104.5,55.5,-27.1165892309617
-104.5,56.5,-28.8676231786609
-104.5,57.5,-30.1596300235816
-104.5,58.5,-31.483776789265
-104.5,59.5,-32.92329279344
-104.5,60.5,-33.9866480292237
-104.5,61.5,-35.5200974061553
-104.5,62.5,-36.2741228328219
-104.5,63.5,-36.9307055460555
-104.5,64.5,-37.6587100894589
-104.5,65.5,-38.0487857209785
-104.5,66.5,-38.3051981530019
-104.5,67.5,-39.5110592275858
-104.5,68.5,-37.6189140398588
-104.5,69.5,-42.0993852866547
-104.5,70.5,-42.0653383105461
-104.5,71.5,-39.8394138176526
-104.5,72.5,Inf
-104.5,73.5,-39.1581448909361
-104.5,74.5,Inf
-104.5,75.5,-38.7094446616513
-104.5,76.5,-37.7634056635201
-104.5,77.5,-37.3339776038325
-104.5,78.5,-38.4509163824575
-104.5,79.5,-37.3353830065046
-104.5,80.5,Inf
-104.5,81.5,Inf
-104.5,82.5,Inf
-104.5,83.5,Inf
-104.5,84.5,Inf
-104.5,85.5,Inf
-104.5,86.5,Inf
-104.5,87.5,Inf
-104.5,88.5,Inf
-104.5,89.5,Inf
-103.5,-89.5,-60.566769277943
-103.5,-88.5,-58.2535967913057
-103.5,-87.5,-53.4026710488434
-103.5,-86.5,-50.2411596996444
-103.5,-85.5,-46.4287748211729
-103.5,-84.5,-42.4459372943001
-103.5,-83.5,-40.78344766008
-103.5,-82.5,-42.7365385917148
-103.5,-81.5,-42.3768215132611
-103.5,-80.5,-41.948132201497
-103.5,-79.5,-40.9011345492942
-103.5,-78.5,-37.8889361126082
-103.5,-77.5,-34.4199393408107
-103.5,-76.5,-31.8858913042006
-103.5,-75.5,-26.2575365662575
-103.5,-74.5,-27.758137790509
-103.5,-73.5,-26.3797144897282
-103.5,-72.5,-23.1476793257254
-103.5,-71.5,Inf
-103.5,-70.5,Inf
-103.5,-69.5,Inf
-103.5,-68.5,Inf
-103.5,-67.5,Inf
-103.5,-66.5,Inf
-103.5,-65.5,Inf
-103.5,-64.5,Inf
-103.5,-63.5,Inf
-103.5,-62.5,Inf
-103.5,-61.5,Inf
-103.5,-60.5,Inf
-103.5,-59.5,Inf
-103.5,-58.5,Inf
-103.5,-57.5,Inf
-103.5,-56.5,Inf
-103.5,-55.5,Inf
-103.5,-54.5,Inf
-103.5,-53.5,Inf
-103.5,-52.5,Inf
-103.5,-51.5,Inf
-103.5,-50.5,Inf
-103.5,-49.5,Inf
-103.5,-48.5,Inf
-103.5,-47.5,Inf
-103.5,-46.5,Inf
-103.5,-45.5,Inf
-103.5,-44.5,Inf
-103.5,-43.5,Inf
-103.5,-42.5,Inf
-103.5,-41.5,Inf
-103.5,-40.5,Inf
-103.5,-39.5,Inf
-103.5,-38.5,Inf
-103.5,-37.5,Inf
-103.5,-36.5,Inf
-103.5,-35.5,Inf
-103.5,-34.5,Inf
-103.5,-33.5,Inf
-103.5,-32.5,Inf
-103.5,-31.5,Inf
-103.5,-30.5,Inf
-103.5,-29.5,Inf
-103.5,-28.5,Inf
-103.5,-27.5,Inf
-103.5,-26.5,Inf
-103.5,-25.5,Inf
-103.5,-24.5,Inf
-103.5,-23.5,Inf
-103.5,-22.5,Inf
-103.5,-21.5,Inf
-103.5,-20.5,Inf
-103.5,-19.5,Inf
-103.5,-18.5,Inf
-103.5,-17.5,Inf
-103.5,-16.5,Inf
-103.5,-15.5,Inf
-103.5,-14.5,Inf
-103.5,-13.5,Inf
-103.5,-12.5,Inf
-103.5,-11.5,Inf
-103.5,-10.5,Inf
-103.5,-9.5,Inf
-103.5,-8.5,Inf
-103.5,-7.5,Inf
-103.5,-6.5,Inf
-103.5,-5.5,Inf
-103.5,-4.5,Inf
-103.5,-3.5,Inf
-103.5,-2.5,Inf
-103.5,-1.5,Inf
-103.5,-0.5,Inf
-103.5,0.5,Inf
-103.5,1.5,Inf
-103.5,2.5,Inf
-103.5,3.5,Inf
-103.5,4.5,Inf
-103.5,5.5,Inf
-103.5,6.5,Inf
-103.5,7.5,Inf
-103.5,8.5,Inf
-103.5,9.5,Inf
-103.5,10.5,Inf
-103.5,11.5,Inf
-103.5,12.5,Inf
-103.5,13.5,Inf
-103.5,14.5,Inf
-103.5,15.5,Inf
-103.5,16.5,Inf
-103.5,17.5,Inf
-103.5,18.5,18.8598652769944
-103.5,19.5,15.2471196799406
-103.5,20.5,13.0982265819396
-103.5,21.5,11.7779372143426
-103.5,22.5,9.40163837564843
-103.5,23.5,7.43553565144539
-103.5,24.5,8.19296919235161
-103.5,25.5,9.55574886043157
-103.5,26.5,8.64286021877612
-103.5,27.5,6.79337734047856
-103.5,28.5,5.55651354494372
-103.5,29.5,5.15414048499827
-103.5,30.5,3.43735029436648
-103.5,31.5,3.88171971621258
-103.5,32.5,1.70132111482588
-103.5,33.5,-0.155692972136395
-103.5,34.5,-1.50456400673304
-103.5,35.5,-2.3572633257934
-103.5,36.5,-4.61948604658246
-103.5,37.5,-5.73742475022695
-103.5,38.5,-6.39326590358147
-103.5,39.5,-7.6271573123123
-103.5,40.5,-8.29287208542228
-103.5,41.5,-9.47094754049821
-103.5,42.5,-10.2642470082534
-103.5,43.5,-11.2090341891561
-103.5,44.5,-12.3696100761848
-103.5,45.5,-14.0978878172381
-103.5,46.5,-15.84237703367
-103.5,47.5,-17.1589902294534
-103.5,48.5,-19.2297654113599
-103.5,49.5,-21.2487734236888
-103.5,50.5,-23.0435640271221
-103.5,51.5,-24.0882752944316
-103.5,52.5,-24.9624408288726
-103.5,53.5,-25.6812403865657
-103.5,54.5,-26.8767291905092
-103.5,55.5,-28.0493280704
-103.5,56.5,-28.952427829057
-103.5,57.5,-30.0042282114604
-103.5,58.5,-31.221420116084
-103.5,59.5,-33.4452723937375
-103.5,60.5,-34.1544516264328
-103.5,61.5,-35.6930525265102
-103.5,62.5,-36.6576885081828
-103.5,63.5,-37.5428009258957
-103.5,64.5,-37.8511978350846
-103.5,65.5,-38.4076659756047
-103.5,66.5,-38.9705682602844
-103.5,67.5,-39.9368828196877
-103.5,68.5,-37.4017056270236
-103.5,69.5,-41.9757694442357
-103.5,70.5,-41.010385810371
-103.5,71.5,Inf
-103.5,72.5,Inf
-103.5,73.5,Inf
-103.5,74.5,Inf
-103.5,75.5,-38.373435869813
-103.5,76.5,-38.131226241695
-103.5,77.5,Inf
-103.5,78.5,-39.498034891433
-103.5,79.5,-37.5186586845134
-103.5,80.5,Inf
-103.5,81.5,Inf
-103.5,82.5,Inf
-103.5,83.5,Inf
-103.5,84.5,Inf
-103.5,85.5,Inf
-103.5,86.5,Inf
-103.5,87.5,Inf
-103.5,88.5,Inf
-103.5,89.5,Inf
-102.5,-89.5,-60.5601087282811
-102.5,-88.5,-58.221889706701
-102.5,-87.5,-53.2998834145921
-102.5,-86.5,-49.9419797869665
-102.5,-85.5,-46.4374728308192
-102.5,-84.5,-42.9762235379911
-102.5,-83.5,-41.1591555029686
-102.5,-82.5,-42.7246660300131
-102.5,-81.5,-42.6847908858742
-102.5,-80.5,-42.2224084277238
-102.5,-79.5,-41.270319779643
-102.5,-78.5,-38.2182342037559
-102.5,-77.5,-34.8114879639021
-102.5,-76.5,-32.2674381715275
-102.5,-75.5,-26.0889244543921
-102.5,-74.5,Inf
-102.5,-73.5,-24.9805283115024
-102.5,-72.5,-21.0876912847161
-102.5,-71.5,Inf
-102.5,-70.5,Inf
-102.5,-69.5,Inf
-102.5,-68.5,Inf
-102.5,-67.5,Inf
-102.5,-66.5,Inf
-102.5,-65.5,Inf
-102.5,-64.5,Inf
-102.5,-63.5,Inf
-102.5,-62.5,Inf
-102.5,-61.5,Inf
-102.5,-60.5,Inf
-102.5,-59.5,Inf
-102.5,-58.5,Inf
-102.5,-57.5,Inf
-102.5,-56.5,Inf
-102.5,-55.5,Inf
-102.5,-54.5,Inf
-102.5,-53.5,Inf
-102.5,-52.5,Inf
-102.5,-51.5,Inf
-102.5,-50.5,Inf
-102.5,-49.5,Inf
-102.5,-48.5,Inf
-102.5,-47.5,Inf
-102.5,-46.5,Inf
-102.5,-45.5,Inf
-102.5,-44.5,Inf
-102.5,-43.5,Inf
-102.5,-42.5,Inf
-102.5,-41.5,Inf
-102.5,-40.5,Inf
-102.5,-39.5,Inf
-102.5,-38.5,Inf
-102.5,-37.5,Inf
-102.5,-36.5,Inf
-102.5,-35.5,Inf
-102.5,-34.5,Inf
-102.5,-33.5,Inf
-102.5,-32.5,Inf
-102.5,-31.5,Inf
-102.5,-30.5,Inf
-102.5,-29.5,Inf
-102.5,-28.5,Inf
-102.5,-27.5,Inf
-102.5,-26.5,Inf
-102.5,-25.5,Inf
-102.5,-24.5,Inf
-102.5,-23.5,Inf
-102.5,-22.5,Inf
-102.5,-21.5,Inf
-102.5,-20.5,Inf
-102.5,-19.5,Inf
-102.5,-18.5,Inf
-102.5,-17.5,Inf
-102.5,-16.5,Inf
-102.5,-15.5,Inf
-102.5,-14.5,Inf
-102.5,-13.5,Inf
-102.5,-12.5,Inf
-102.5,-11.5,Inf
-102.5,-10.5,Inf
-102.5,-9.5,Inf
-102.5,-8.5,Inf
-102.5,-7.5,Inf
-102.5,-6.5,Inf
-102.5,-5.5,Inf
-102.5,-4.5,Inf
-102.5,-3.5,Inf
-102.5,-2.5,Inf
-102.5,-1.5,Inf
-102.5,-0.5,Inf
-102.5,0.5,Inf
-102.5,1.5,Inf
-102.5,2.5,Inf
-102.5,3.5,Inf
-102.5,4.5,Inf
-102.5,5.5,Inf
-102.5,6.5,Inf
-102.5,7.5,Inf
-102.5,8.5,Inf
-102.5,9.5,Inf
-102.5,10.5,Inf
-102.5,11.5,Inf
-102.5,12.5,Inf
-102.5,13.5,Inf
-102.5,14.5,Inf
-102.5,15.5,Inf
-102.5,16.5,Inf
-102.5,17.5,Inf
-102.5,18.5,19.0426316558516
-102.5,19.5,14.8633302321924
-102.5,20.5,11.7150120826704
-102.5,21.5,11.0028403363058
-102.5,22.5,8.63876713141799
-102.5,23.5,8.30462726503611
-102.5,24.5,8.81321691942534
-102.5,25.5,9.36331445167639
-102.5,26.5,7.99091271808637
-102.5,27.5,5.99585505554319
-102.5,28.5,4.83355615543468
-102.5,29.5,4.75146023740194
-102.5,30.5,3.64239629209042
-102.5,31.5,2.98437005481017
-102.5,32.5,1.4656785673861
-102.5,33.5,-0.0563174245612962
-102.5,34.5,-1.52727131106492
-102.5,35.5,-2.49014566953161
-102.5,36.5,-3.97992570208652
-102.5,37.5,-5.64760638454131
-102.5,38.5,-6.63614146922316
-102.5,39.5,-7.75536435757365
-102.5,40.5,-8.90099517000573
-102.5,41.5,-9.98571619902338
-102.5,42.5,-10.7887818931469
-102.5,43.5,-10.874731529524
-102.5,44.5,-12.0601756195405
-102.5,45.5,-14.5884657632027
-102.5,46.5,-16.4901726671628
-102.5,47.5,-17.608865475761
-102.5,48.5,-20.1378739706108
-102.5,49.5,-22.0835920096508
-102.5,50.5,-23.5419291981629
-102.5,51.5,-24.0940753200224
-102.5,52.5,-25.0358359213386
-102.5,53.5,-26.327794213593
-102.5,54.5,-27.1711484242763
-102.5,55.5,-28.204570446057
-102.5,56.5,-29.1067569036569
-102.5,57.5,-29.1795079845403
-102.5,58.5,-31.9678568842156
-102.5,59.5,-33.7910674448524
-102.5,60.5,-34.205895410691
-102.5,61.5,-35.9022412346942
-102.5,62.5,-36.706823578264
-102.5,63.5,-37.365934909348
-102.5,64.5,-37.9884402742875
-102.5,65.5,-38.701688420879
-102.5,66.5,-39.688959705191
-102.5,67.5,-40.0663248196111
-102.5,68.5,-37.7053312391375
-102.5,69.5,-41.0911859844412
-102.5,70.5,-39.7899035236133
-102.5,71.5,Inf
-102.5,72.5,-38.9165999037347
-102.5,73.5,Inf
-102.5,74.5,Inf
-102.5,75.5,-38.6290509696518
-102.5,76.5,-38.5829827382628
-102.5,77.5,-37.1870945749272
-102.5,78.5,-40.4913010924788
-102.5,79.5,-37.4049569419452
-102.5,80.5,Inf
-102.5,81.5,Inf
-102.5,82.5,Inf
-102.5,83.5,Inf
-102.5,84.5,Inf
-102.5,85.5,Inf
-102.5,86.5,Inf
-102.5,87.5,Inf
-102.5,88.5,Inf
-102.5,89.5,Inf
-101.5,-89.5,-60.5499325046582
-101.5,-88.5,-58.1869520852608
-101.5,-87.5,-53.1909675248499
-101.5,-86.5,-49.4161850056478
-101.5,-85.5,-46.2570176856858
-101.5,-84.5,-43.3247443678257
-101.5,-83.5,-41.3532731186066
-101.5,-82.5,-42.5417341917221
-101.5,-81.5,-43.0298802805798
-101.5,-80.5,-42.6474252537957
-101.5,-79.5,-41.6492097848228
-101.5,-78.5,-38.5939433615123
-101.5,-77.5,-35.2492535129189
-101.5,-76.5,-32.2594262886719
-101.5,-75.5,-25.4771286023781
-101.5,-74.5,-25.3630195307783
-101.5,-73.5,-22.8955783876635
-101.5,-72.5,-19.5921850274007
-101.5,-71.5,-22.7660890948027
-101.5,-70.5,Inf
-101.5,-69.5,Inf
-101.5,-68.5,Inf
-101.5,-67.5,Inf
-101.5,-66.5,Inf
-101.5,-65.5,Inf
-101.5,-64.5,Inf
-101.5,-63.5,Inf
-101.5,-62.5,Inf
-101.5,-61.5,Inf
-101.5,-60.5,Inf
-101.5,-59.5,Inf
-101.5,-58.5,Inf
-101.5,-57.5,Inf
-101.5,-56.5,Inf
-101.5,-55.5,Inf
-101.5,-54.5,Inf
-101.5,-53.5,Inf
-101.5,-52.5,Inf
-101.5,-51.5,Inf
-101.5,-50.5,Inf
-101.5,-49.5,Inf
-101.5,-48.5,Inf
-101.5,-47.5,Inf
-101.5,-46.5,Inf
-101.5,-45.5,Inf
-101.5,-44.5,Inf
-101.5,-43.5,Inf
-101.5,-42.5,Inf
-101.5,-41.5,Inf
-101.5,-40.5,Inf
-101.5,-39.5,Inf
-101.5,-38.5,Inf
-101.5,-37.5,Inf
-101.5,-36.5,Inf
-101.5,-35.5,Inf
-101.5,-34.5,Inf
-101.5,-33.5,Inf
-101.5,-32.5,Inf
-101.5,-31.5,Inf
-101.5,-30.5,Inf
-101.5,-29.5,Inf
-101.5,-28.5,Inf
-101.5,-27.5,Inf
-101.5,-26.5,Inf
-101.5,-25.5,Inf
-101.5,-24.5,Inf
-101.5,-23.5,Inf
-101.5,-22.5,Inf
-101.5,-21.5,Inf
-101.5,-20.5,Inf
-101.5,-19.5,Inf
-101.5,-18.5,Inf
-101.5,-17.5,Inf
-101.5,-16.5,Inf
-101.5,-15.5,Inf
-101.5,-14.5,Inf
-101.5,-13.5,Inf
-101.5,-12.5,Inf
-101.5,-11.5,Inf
-101.5,-10.5,Inf
-101.5,-9.5,Inf
-101.5,-8.5,Inf
-101.5,-7.5,Inf
-101.5,-6.5,Inf
-101.5,-5.5,Inf
-101.5,-4.5,Inf
-101.5,-3.5,Inf
-101.5,-2.5,Inf
-101.5,-1.5,Inf
-101.5,-0.5,Inf
-101.5,0.5,Inf
-101.5,1.5,Inf
-101.5,2.5,Inf
-101.5,3.5,Inf
-101.5,4.5,Inf
-101.5,5.5,Inf
-101.5,6.5,Inf
-101.5,7.5,Inf
-101.5,8.5,Inf
-101.5,9.5,Inf
-101.5,10.5,Inf
-101.5,11.5,Inf
-101.5,12.5,Inf
-101.5,13.5,Inf
-101.5,14.5,Inf
-101.5,15.5,Inf
-101.5,16.5,Inf
-101.5,17.5,19.0651979771884
-101.5,18.5,20.2319133316034
-101.5,19.5,12.5975951467242
-101.5,20.5,11.5363792488085
-101.5,21.5,9.21215113076781
-101.5,22.5,8.72711161375046
-101.5,23.5,7.88932511891637
-101.5,24.5,8.00645744090102
-101.5,25.5,7.93307569811919
-101.5,26.5,7.6577704510718
-101.5,27.5,7.38307516271515
-101.5,28.5,6.05137812890379
-101.5,29.5,5.1108053413885
-101.5,30.5,3.72921796653952
-101.5,31.5,2.33332706196234
-101.5,32.5,1.42567634646382
-101.5,33.5,-0.0433483106749398
-101.5,34.5,-1.50315170937351
-101.5,35.5,-2.79304501297218
-101.5,36.5,-4.11518863780158
-101.5,37.5,-5.75571460542934
-101.5,38.5,-6.96700188964605
-101.5,39.5,-7.96437245382861
-101.5,40.5,-9.17351869882217
-101.5,41.5,-10.4154270291328
-101.5,42.5,-11.1428250823702
-101.5,43.5,-11.8259324100135
-101.5,44.5,-13.2052030916725
-101.5,45.5,-15.6356895391696
-101.5,46.5,-17.3027660378388
-101.5,47.5,-18.5005930355617
-101.5,48.5,-20.4350215341364
-101.5,49.5,-22.2243993207812
-101.5,50.5,-23.6599228546023
-101.5,51.5,-24.6299880673311
-101.5,52.5,-25.4741214334699
-101.5,53.5,-26.2128607756325
-101.5,54.5,-27.5339953597103
-101.5,55.5,-28.6260848215914
-101.5,56.5,-30.1073505710278
-101.5,57.5,-30.3302305359926
-101.5,58.5,-32.6153325816816
-101.5,59.5,-33.8855916600142
-101.5,60.5,-34.5187228518937
-101.5,61.5,-36.107027710442
-101.5,62.5,-36.3771287669029
-101.5,63.5,-36.9677995180445
-101.5,64.5,-38.1935663342476
-101.5,65.5,-38.8059094452166
-101.5,66.5,-40.0896707169179
-101.5,67.5,-40.596413550777
-101.5,68.5,-38.1169184762452
-101.5,69.5,-39.7142214511122
-101.5,70.5,-38.8078459805676
-101.5,71.5,Inf
-101.5,72.5,-39.9010946488806
-101.5,73.5,-38.6855670552169
-101.5,74.5,Inf
-101.5,75.5,-39.3142188170127
-101.5,76.5,-38.73451870765
-101.5,77.5,-37.2681165202388
-101.5,78.5,-40.4991720716868
-101.5,79.5,Inf
-101.5,80.5,Inf
-101.5,81.5,Inf
-101.5,82.5,Inf
-101.5,83.5,Inf
-101.5,84.5,Inf
-101.5,85.5,Inf
-101.5,86.5,Inf
-101.5,87.5,Inf
-101.5,88.5,Inf
-101.5,89.5,Inf
-100.5,-89.5,-60.5378758122878
-100.5,-88.5,-58.1528955481946
-100.5,-87.5,-53.080705645095
-100.5,-86.5,-48.5315731295518
-100.5,-85.5,-45.572289091668
-100.5,-84.5,-43.5043410321498
-100.5,-83.5,-41.4437458276749
-100.5,-82.5,-42.2976673519505
-100.5,-81.5,-43.4168904311955
-100.5,-80.5,-43.134005510062
-100.5,-79.5,-41.9681231245399
-100.5,-78.5,-39.068442976049
-100.5,-77.5,-35.5195232652128
-100.5,-76.5,-32.0407067864579
-100.5,-75.5,-25.3038132405441
-100.5,-74.5,-24.2023349851902
-100.5,-73.5,-21.7403449430352
-100.5,-72.5,-19.4740878632558
-100.5,-71.5,-22.6720696611064
-100.5,-70.5,Inf
-100.5,-69.5,Inf
-100.5,-68.5,Inf
-100.5,-67.5,Inf
-100.5,-66.5,Inf
-100.5,-65.5,Inf
-100.5,-64.5,Inf
-100.5,-63.5,Inf
-100.5,-62.5,Inf
-100.5,-61.5,Inf
-100.5,-60.5,Inf
-100.5,-59.5,Inf
-100.5,-58.5,Inf
-100.5,-57.5,Inf
-100.5,-56.5,Inf
-100.5,-55.5,Inf
-100.5,-54.5,Inf
-100.5,-53.5,Inf
-100.5,-52.5,Inf
-100.5,-51.5,Inf
-100.5,-50.5,Inf
-100.5,-49.5,Inf
-100.5,-48.5,Inf
-100.5,-47.5,Inf
-100.5,-46.5,Inf
-100.5,-45.5,Inf
-100.5,-44.5,Inf
-100.5,-43.5,Inf
-100.5,-42.5,Inf
-100.5,-41.5,Inf
-100.5,-40.5,Inf
-100.5,-39.5,Inf
-100.5,-38.5,Inf
-100.5,-37.5,Inf
-100.5,-36.5,Inf
-100.5,-35.5,Inf
-100.5,-34.5,Inf
-100.5,-33.5,Inf
-100.5,-32.5,Inf
-100.5,-31.5,Inf
-100.5,-30.5,Inf
-100.5,-29.5,Inf
-100.5,-28.5,Inf
-100.5,-27.5,Inf
-100.5,-26.5,Inf
-100.5,-25.5,Inf
-100.5,-24.5,Inf
-100.5,-23.5,Inf
-100.5,-22.5,Inf
-100.5,-21.5,Inf
-100.5,-20.5,Inf
-100.5,-19.5,Inf
-100.5,-18.5,Inf
-100.5,-17.5,Inf
-100.5,-16.5,Inf
-100.5,-15.5,Inf
-100.5,-14.5,Inf
-100.5,-13.5,Inf
-100.5,-12.5,Inf
-100.5,-11.5,Inf
-100.5,-10.5,Inf
-100.5,-9.5,Inf
-100.5,-8.5,Inf
-100.5,-7.5,Inf
-100.5,-6.5,Inf
-100.5,-5.5,Inf
-100.5,-4.5,Inf
-100.5,-3.5,Inf
-100.5,-2.5,Inf
-100.5,-1.5,Inf
-100.5,-0.5,Inf
-100.5,0.5,Inf
-100.5,1.5,Inf
-100.5,2.5,Inf
-100.5,3.5,Inf
-100.5,4.5,Inf
-100.5,5.5,Inf
-100.5,6.5,Inf
-100.5,7.5,Inf
-100.5,8.5,Inf
-100.5,9.5,Inf
-100.5,10.5,Inf
-100.5,11.5,Inf
-100.5,12.5,Inf
-100.5,13.5,Inf
-100.5,14.5,Inf
-100.5,15.5,Inf
-100.5,16.5,Inf
-100.5,17.5,16.7188029265696
-100.5,18.5,19.1021528515566
-100.5,19.5,12.29107971072
-100.5,20.5,9.87429976026927
-100.5,21.5,9.6400835734659
-100.5,22.5,10.5689993072434
-100.5,23.5,8.94926277345845
-100.5,24.5,6.94131627146687
-100.5,25.5,7.12801846521241
-100.5,26.5,7.75362996137036
-100.5,27.5,7.67422008290887
-100.5,28.5,6.68788888294782
-100.5,29.5,5.32711485714785
-100.5,30.5,3.74966666144984
-100.5,31.5,2.82086272048099
-100.5,32.5,1.53075874692627
-100.5,33.5,0.269213350895526
-100.5,34.5,-1.03561133899992
-100.5,35.5,-2.85934949974929
-100.5,36.5,-4.31894207024681
-100.5,37.5,-5.86284329827343
-100.5,38.5,-7.07030667896782
-100.5,39.5,-8.14572846330702
-100.5,40.5,-9.45532234976334
-100.5,41.5,-10.6784677920597
-100.5,42.5,-11.2397565691599
-100.5,43.5,-12.5959702163935
-100.5,44.5,-14.2222452692421
-100.5,45.5,-16.5998804994605
-100.5,46.5,-18.1408804416657
-100.5,47.5,-19.4587537344013
-100.5,48.5,-20.9126843963351
-100.5,49.5,-22.5029110955341
-100.5,50.5,-24.2370954962713
-100.5,51.5,-24.5616676085762
-100.5,52.5,-24.219672778781
-100.5,53.5,-25.2508177123964
-100.5,54.5,-27.7302906449352
-100.5,55.5,-29.0579075947404
-100.5,56.5,-30.3736778958301
-100.5,57.5,-31.8317791220333
-100.5,58.5,-32.8571667549333
-100.5,59.5,-33.8108046521034
-100.5,60.5,-35.0675554847079
-100.5,61.5,-36.3850727596453
-100.5,62.5,-36.7017347918291
-100.5,63.5,-37.5936613847102
-100.5,64.5,-38.2099256257127
-100.5,65.5,-38.8482837467055
-100.5,66.5,-40.3968363273357
-100.5,67.5,-41.1504052105759
-100.5,68.5,-38.7876904075699
-100.5,69.5,Inf
-100.5,70.5,-37.9295183239239
-100.5,71.5,Inf
-100.5,72.5,-40.9503650722759
-100.5,73.5,-39.8793625754437
-100.5,74.5,Inf
-100.5,75.5,-40.4644988203155
-100.5,76.5,-39.100412925865
-100.5,77.5,-37.4174353299396
-100.5,78.5,-40.1984891971307
-100.5,79.5,Inf
-100.5,80.5,Inf
-100.5,81.5,Inf
-100.5,82.5,Inf
-100.5,83.5,Inf
-100.5,84.5,Inf
-100.5,85.5,Inf
-100.5,86.5,Inf
-100.5,87.5,Inf
-100.5,88.5,Inf
-100.5,89.5,Inf
-99.5,-89.5,-60.5225153952837
-99.5,-88.5,-58.122123565578
-99.5,-87.5,-52.986553983224
-99.5,-86.5,-47.9555203038667
-99.5,-85.5,-44.7505701946361
-99.5,-84.5,-43.2576680147488
-99.5,-83.5,-41.5740638094289
-99.5,-82.5,-42.1245898961489
-99.5,-81.5,-43.7438270647079
-99.5,-80.5,-43.6283560190882
-99.5,-79.5,-42.0833499931863
-99.5,-78.5,-39.4842086125697
-99.5,-77.5,-35.8266108352159
-99.5,-76.5,-31.9661137279467
-99.5,-75.5,-25.5669098944403
-99.5,-74.5,-24.3677843719721
-99.5,-73.5,-21.9356046272885
-99.5,-72.5,-19.8724897500128
-99.5,-71.5,-22.7780166402459
-99.5,-70.5,Inf
-99.5,-69.5,Inf
-99.5,-68.5,Inf
-99.5,-67.5,Inf
-99.5,-66.5,Inf
-99.5,-65.5,Inf
-99.5,-64.5,Inf
-99.5,-63.5,Inf
-99.5,-62.5,Inf
-99.5,-61.5,Inf
-99.5,-60.5,Inf
-99.5,-59.5,Inf
-99.5,-58.5,Inf
-99.5,-57.5,Inf
-99.5,-56.5,Inf
-99.5,-55.5,Inf
-99.5,-54.5,Inf
-99.5,-53.5,Inf
-99.5,-52.5,Inf
-99.5,-51.5,Inf
-99.5,-50.5,Inf
-99.5,-49.5,Inf
-99.5,-48.5,Inf
-99.5,-47.5,Inf
-99.5,-46.5,Inf
-99.5,-45.5,Inf
-99.5,-44.5,Inf
-99.5,-43.5,Inf
-99.5,-42.5,Inf
-99.5,-41.5,Inf
-99.5,-40.5,Inf
-99.5,-39.5,Inf
-99.5,-38.5,Inf
-99.5,-37.5,Inf
-99.5,-36.5,Inf
-99.5,-35.5,Inf
-99.5,-34.5,Inf
-99.5,-33.5,Inf
-99.5,-32.5,Inf
-99.5,-31.5,Inf
-99.5,-30.5,Inf
-99.5,-29.5,Inf
-99.5,-28.5,Inf
-99.5,-27.5,Inf
-99.5,-26.5,Inf
-99.5,-25.5,Inf
-99.5,-24.5,Inf
-99.5,-23.5,Inf
-99.5,-22.5,Inf
-99.5,-21.5,Inf
-99.5,-20.5,Inf
-99.5,-19.5,Inf
-99.5,-18.5,Inf
-99.5,-17.5,Inf
-99.5,-16.5,Inf
-99.5,-15.5,Inf
-99.5,-14.5,Inf
-99.5,-13.5,Inf
-99.5,-12.5,Inf
-99.5,-11.5,Inf
-99.5,-10.5,Inf
-99.5,-9.5,Inf
-99.5,-8.5,Inf
-99.5,-7.5,Inf
-99.5,-6.5,Inf
-99.5,-5.5,Inf
-99.5,-4.5,Inf
-99.5,-3.5,Inf
-99.5,-2.5,Inf
-99.5,-1.5,Inf
-99.5,-0.5,Inf
-99.5,0.5,Inf
-99.5,1.5,Inf
-99.5,2.5,Inf
-99.5,3.5,Inf
-99.5,4.5,Inf
-99.5,5.5,Inf
-99.5,6.5,Inf
-99.5,7.5,Inf
-99.5,8.5,Inf
-99.5,9.5,Inf
-99.5,10.5,Inf
-99.5,11.5,Inf
-99.5,12.5,Inf
-99.5,13.5,Inf
-99.5,14.5,Inf
-99.5,15.5,Inf
-99.5,16.5,18.7706043775144
-99.5,17.5,16.3773074894744
-99.5,18.5,15.7799555344507
-99.5,19.5,7.33714743788753
-99.5,20.5,9.26746471912733
-99.5,21.5,11.4205842597676
-99.5,22.5,11.7798731611243
-99.5,23.5,8.69768767527172
-99.5,24.5,9.62025972572821
-99.5,25.5,9.77147001586854
-99.5,26.5,8.77981407775411
-99.5,27.5,7.94289870365922
-99.5,28.5,6.98079342182193
-99.5,29.5,5.38465648995979
-99.5,30.5,3.84956342993038
-99.5,31.5,2.95502804304872
-99.5,32.5,1.59864351259811
-99.5,33.5,0.382687522284687
-99.5,34.5,-1.06357825802905
-99.5,35.5,-2.85375484377146
-99.5,36.5,-4.44762066975236
-99.5,37.5,-6.03358390706458
-99.5,38.5,-7.26496378162078
-99.5,39.5,-8.37688761809841
-99.5,40.5,-9.89433963341372
-99.5,41.5,-11.092414614026
-99.5,42.5,-11.8918215786772
-99.5,43.5,-13.3551135735852
-99.5,44.5,-15.397465969835
-99.5,45.5,-17.4703344983514
-99.5,46.5,-19.0885321080685
-99.5,47.5,-20.235642513207
-99.5,48.5,-21.6471840401845
-99.5,49.5,-22.9476233698428
-99.5,50.5,-24.3153332964251
-99.5,51.5,-24.1099503700222
