"longitude","latitude","seasonal_low_temp"
1.5,-18.5,18.9302495768759
1.5,-19.5,18.9349995767698
1.5,-20.5,18.8597431681955
1.5,-21.5,18.8143585538253
1.5,-22.5,18.7605124011827
1.5,-23.5,18.6615380444206
1.5,-24.5,18.5025636889996
1.5,-25.5,18.3353842055568
1.5,-26.5,18.152307286572
1.5,-27.5,17.9338457529935
1.5,-28.5,17.6405124262166
1.5,-29.5,17.3730765347584
1.5,-30.5,17.1058970535508
1.5,-31.5,16.7976919322346
1.5,-32.5,16.3912816849083
1.5,-33.5,15.9235893876698
1.5,-34.5,15.3228201703288
1.5,-35.5,14.5776919818555
1.5,-36.5,13.6810253352309
1.5,-37.5,12.6825638190867
1.5,-38.5,11.6297433297986
1.5,-39.5,10.6538459157141
1.5,-40.5,9.97820490517486
1.5,-41.5,9.38769209786103
1.5,-42.5,8.79461518804041
1.5,-43.5,8.11897417750114
1.5,-44.5,7.31435881087031
1.5,-45.5,6.22435883523371
1.5,-46.5,5.13358962884507
1.5,-47.5,4.19307682935435
1.5,-48.5,3.43128197458692
1.5,-49.5,2.70076917040233
1.5,-50.5,1.8912820090086
1.5,-51.5,1.00999997742474
1.5,-52.5,0.256923071180399
1.5,-53.5,-0.32871794137053
1.5,-54.5,-0.758205111257923
1.5,-55.5,-1.05358972004018
1.5,-56.5,-1.27435894587483
1.5,-57.5,-1.49307688970405
1.5,-58.5,-1.66564098841105
1.5,-59.5,-1.75153842238853
1.5,-60.5,-1.78153842171797
1.5,-61.5,-1.7848717549768
1.5,-62.5,-1.78179483196865
1.5,-63.5,-1.77923072946186
1.5,-64.5,-1.78410252422476
1.5,-65.5,-1.78666662673155
1.5,-66.5,-1.79205124199581
1.5,-67.5,-1.79025637024106
1.5,-68.5,-1.76051278116229
1.5,-69.5,-1.69615380824185
1.5,-70.5,-1.63615380958296
2.5,89.5,-1.79948713926551
2.5,88.5,-1.79948713926551
2.5,87.5,-1.79025637024106
2.5,86.5,-1.79897431876415
2.5,85.5,-1.79948713926551
2.5,84.5,-1.79948713926551
2.5,83.5,-1.79948713926551
2.5,82.5,-1.78948713948902
2.5,81.5,-1.52564099154029
2.5,80.5,-0.790256392592803
2.5,79.5,0.0982051260100725
2.5,78.5,0.860769211529539
2.5,77.5,1.17641023011544
2.5,76.5,0.927692286956769
2.5,75.5,0.120769228069828
2.5,74.5,0.306153839310774
2.5,73.5,1.22307689573902
2.5,72.5,2.49128199559756
2.5,71.5,3.66256402069942
2.5,70.5,4.69820502319206
2.5,69.5,5.42794859662461
2.5,68.5,5.80897422913366
2.5,67.5,5.82846140818527
2.5,66.5,6.16615370832957
2.5,65.5,6.60230754473462
2.5,64.5,7.02897420186454
2.5,63.5,7.29205111906123
2.5,62.5,7.39256393732742
2.5,61.5,7.28717932429833
2.5,60.5,7.00948702281293
2.5,59.5,6.73230754182889
2.5,58.5,6.52307677727479
2.5,57.5,6.38410242140675
2.5,56.5,6.27692293662291
2.5,55.5,6.12948704248246
2.5,54.5,5.99589730187868
2.5,53.5,6.05999986454844
2.5,52.5,6.38076908814792
2.5,51.5,6.80974343753396
2.5,41.5,13.2328202170439
2.5,40.5,13.6184612340652
2.5,39.5,14.0705125060124
2.5,38.5,14.5907689046401
2.5,37.5,14.9964099212144
2.5,36.5,15.1805124812019
2.5,6.5,25.3028199472584
2.5,5.5,25.2707686659235
2.5,4.5,25.5358968651257
2.5,3.5,25.8428199351885
2.5,2.5,26.0615378790177
2.5,1.5,25.984614803814
2.5,0.5,25.4989737890279
2.5,-0.5,24.5120507341642
2.5,-1.5,23.6617943429125
2.5,-2.5,23.1938456354233
2.5,-3.5,23.0141020496973
2.5,-4.5,22.9820507683624
2.5,-5.5,22.9523071792836
2.5,-6.5,22.7646148757866
2.5,-7.5,22.4153841143617
2.5,-8.5,21.9576918168996
2.5,-9.5,21.6307687472839
2.5,-10.5,21.3153841389486
2.5,-11.5,20.9115379941292
2.5,-12.5,20.3487174938887
2.5,-13.5,19.8392303257894
2.5,-14.5,19.4156405916676
2.5,-15.5,19.0899995733052
2.5,-16.5,18.8259995792061
2.5,-17.5,18.7352495812345
2.5,-18.5,18.7364995812066
2.5,-19.5,18.7405124016297
2.5,-20.5,18.6623072751726
2.5,-21.5,18.6223072760667
2.5,-22.5,18.5692303541761
2.5,-23.5,18.4756406126783
2.5,-24.5,18.3205124110175
2.5,-25.5,18.1584611325883
2.5,-26.5,17.9882047261374
2.5,-27.5,17.7838457563462
2.5,-28.5,17.5058970446101
2.5,-29.5,17.2574355117021
2.5,-30.5,17.0176919273172
2.5,-31.5,16.7443586000934
2.5,-32.5,16.3938457874151
2.5,-33.5,15.9576919510101
2.5,-34.5,15.3641022206881
2.5,-35.5,14.6225637757243
2.5,-36.5,13.7428202056445
2.5,-37.5,12.730256125713
2.5,-38.5,11.6587176881253
2.5,-39.5,10.6720510435123
2.5,-40.5,9.99076900745814
2.5,-41.5,9.3979485078882
2.5,-42.5,8.80076903405671
2.5,-43.5,8.13487161304324
2.5,-44.5,7.35153829721877
2.5,-45.5,6.27564088536952
2.5,-46.5,5.18282039697545
2.5,-47.5,4.22435887993719
2.5,-48.5,3.4474358203797
2.5,-49.5,2.70205122165573
2.5,-50.5,1.87769226572261
2.5,-51.5,1.0043589519098
2.5,-52.5,0.272307686221141
2.5,-53.5,-0.322564095354233
2.5,-54.5,-0.770512803290517
2.5,-55.5,-1.0753845913479
2.5,-56.5,-1.29230766342236
2.5,-57.5,-1.50564099198733
2.5,-58.5,-1.67564098818753
2.5,-59.5,-1.75717944790347
2.5,-60.5,-1.78461534472612
2.5,-61.5,-1.78564098572884
2.5,-62.5,-1.78076919096594
2.5,-63.5,-1.7799999602139
2.5,-64.5,-1.78512816522748
2.5,-65.5,-1.78794867798495
2.5,-66.5,-1.79333329324921
2.5,-67.5,-1.79205124199581
2.5,-68.5,-1.7702563706881
2.5,-69.5,-1.70820509002377
2.5,-70.5,-1.6453845786074
3.5,89.5,-1.79948713926551
3.5,88.5,-1.79948713926551
3.5,87.5,-1.78948713948902
3.5,86.5,-1.79897431876415
3.5,85.5,-1.79948713926551
3.5,84.5,-1.79948713926551
3.5,83.5,-1.79948713926551
3.5,82.5,-1.77564098595236
3.5,81.5,-1.41717945550306
3.5,80.5,-0.592051268817905
3.5,79.5,0.378461530002264
3.5,78.5,1.18102561462766
3.5,77.5,1.52512817103893
3.5,76.5,1.31538458598348
3.5,75.5,0.574358961521051
3.5,74.5,0.782820495323111
3.5,73.5,1.68487175721198
3.5,72.5,2.87846147412291
3.5,71.5,3.92512811739475
3.5,70.5,4.82846143053701
3.5,69.5,5.51461526135413
3.5,68.5,5.94153832873473
3.5,67.5,6.11230755568697
3.5,66.5,6.52256395677343
3.5,65.5,6.93692292187076
3.5,64.5,7.24641009444037
3.5,63.5,7.26410240173722
3.5,62.5,7.12230753311171
3.5,61.5,6.84948702638921
3.5,60.5,6.54512805883319
3.5,59.5,6.36410242185379
3.5,58.5,6.21743575846538
3.5,57.5,6.11179473518561
3.5,56.5,6.02307678845066
3.5,55.5,5.9174357651709
3.5,54.5,5.77897422980422
3.5,53.5,5.836666536207
3.5,52.5,6.13871781150691
3.5,51.5,6.55282036635356
3.5,43.5,12.5792304880631
3.5,42.5,12.7648715095547
3.5,41.5,13.1464099625651
3.5,40.5,13.6320509773512
3.5,39.5,14.1638458372595
3.5,38.5,14.6899996716529
3.5,37.5,15.0220509462823
3.5,6.5,25.592307120275
3.5,5.5,25.6592301957023
3.5,4.5,25.8294866021531
3.5,3.5,25.9738455732855
3.5,2.5,26.0774353145598
3.5,1.5,25.9571789069913
3.5,0.5,25.5007686607826
3.5,-0.5,24.5238456056955
3.5,-1.5,23.6702558811849
3.5,-2.5,23.2174353784858
3.5,-3.5,23.070255894596
3.5,-4.5,22.9961533321498
3.5,-5.5,22.9512815382809
3.5,-6.5,22.7487174402445
3.5,-7.5,22.3599995002151
3.5,-8.5,21.8853841262081
3.5,-9.5,21.5230764419987
3.5,-10.5,21.1843585008517
3.5,-11.5,20.7579482539724
3.5,-12.5,20.168717497912
3.5,-13.5,19.6451277660254
3.5,-14.5,19.2138457243832
3.5,-15.5,18.877691885743
3.5,-16.5,18.6174354813038
3.5,-17.5,18.5307688165743
3.5,-18.5,18.5320508678277
3.5,-19.5,18.5366662523399
3.5,-20.5,18.463845741147
3.5,-21.5,18.4251277932945
3.5,-22.5,18.3810252301777
3.5,-23.5,18.2935893346962
3.5,-24.5,18.1399995945394
3.5,-25.5,17.9907688286442
3.5,-26.5,17.833589344978
3.5,-27.5,17.6364098622058
3.5,-28.5,17.3694867912489
3.5,-29.5,17.1382047451364
3.5,-30.5,16.9233329550674
3.5,-31.5,16.6905124474508
3.5,-32.5,16.4105124537093
3.5,-33.5,16.0205124624265
3.5,-34.5,15.4410252958918
3.5,-35.5,14.7023073636855
3.5,-36.5,13.8379484086465
3.5,-37.5,12.8199997134507
3.5,-38.5,11.7382048658358
3.5,-39.5,10.7433330932011
3.5,-40.5,10.049999775365
3.5,-41.5,9.41205107167554
3.5,-42.5,8.76820493222047
3.5,-43.5,8.07794853739249
3.5,-44.5,7.30564086234722
3.5,-45.5,6.2489742192989
3.5,-46.5,5.1589742436623
3.5,-47.5,4.18307682957787
3.5,-48.5,3.39743582149729
3.5,-49.5,2.63589737698054
3.5,-50.5,1.81564098505829
3.5,-51.5,0.96487177330523
3.5,-52.5,0.283846147501698
3.5,-53.5,-0.319487172346085
3.5,-54.5,-0.787435879835334
3.5,-55.5,-1.10641023168006
3.5,-56.5,-1.31846150899163
3.5,-57.5,-1.52717945304437
3.5,-58.5,-1.6882050904708
3.5,-59.5,-1.76230765291705
3.5,-60.5,-1.78512816522748
3.5,-61.5,-1.78538457547816
3.5,-62.5,-1.78025637046458
3.5,-63.5,-1.77948713971254
3.5,-64.5,-1.78410252422476
3.5,-65.5,-1.78743585748359
3.5,-66.5,-1.79435893425193
3.5,-67.5,-1.79205124199581
3.5,-68.5,-1.77794867820847
3.5,-69.5,-1.71717944879753
3.5,-70.5,-1.65025637337031
4.5,89.5,-1.79948713926551
4.5,88.5,-1.79948713926551
4.5,87.5,-1.78743585748359
4.5,86.5,-1.79948713926551
4.5,85.5,-1.79948713926551
4.5,84.5,-1.79948713926551
4.5,83.5,-1.79871790851347
4.5,82.5,-1.75076919163649
4.5,81.5,-1.34794868781972
4.5,80.5,-0.421282041865664
4.5,79.5,0.64410254970575
4.5,78.5,1.55999996513128
4.5,77.5,2.02205123685491
4.5,76.5,1.89999995753169
4.5,75.5,1.2197435624802
4.5,74.5,1.47230765939905
4.5,73.5,2.33179481967519
4.5,72.5,3.33256402807549
4.5,71.5,4.19358964985571
4.5,70.5,4.91948706952807
4.5,69.5,5.49666654380659
4.5,68.5,5.94666653374831
4.5,67.5,6.32820498675872
4.5,66.5,6.81256395029143
4.5,65.5,7.19641009555795
4.5,64.5,7.29512804206938
4.5,63.5,7.02897420186454
4.5,62.5,6.6110254932577
4.5,61.5,6.2012819126726
4.5,60.5,5.94333320048948
4.5,59.5,6.0605126850498
4.5,58.5,6.03846140349141
4.5,57.5,5.95717935402615
4.5,56.5,5.82282038267033
4.5,55.5,5.70615371861137
4.5,54.5,5.57743577277049
4.5,53.5,5.65051269421402
4.5,52.5,5.97769217408047
4.5,51.5,6.42794857427287
4.5,43.5,12.8128202264317
4.5,42.5,12.9564099668119
4.5,41.5,13.2669227803842
4.5,40.5,13.7274355906038
4.5,39.5,14.2741022450515
4.5,38.5,14.7838458234014
4.5,37.5,15.0833329961946
4.5,6.5,25.9633327530076
4.5,5.5,26.0353840334484
4.5,4.5,26.0705122377915
4.5,3.5,26.0217942901624
4.5,2.5,26.0212814696611
4.5,1.5,25.8956404468283
4.5,0.5,25.501281481284
4.5,-0.5,24.5661532970575
4.5,-1.5,23.699743060013
4.5,-2.5,23.2384610190414
4.5,-3.5,23.1166661499689
4.5,-4.5,23.0194866649615
4.5,-5.5,22.9205123081994
4.5,-6.5,22.6887174415856
4.5,-7.5,22.2792302712512
4.5,-8.5,21.8253841275493
4.5,-9.5,21.4479482385497
4.5,-10.5,21.0794867083239
4.5,-11.5,20.617691846851
4.5,-12.5,20.0017944247199
4.5,-13.5,19.4394867449808
4.5,-14.5,18.9692303452354
4.5,-15.5,18.5997431740069
4.5,-16.5,18.3279483082871
4.5,-17.5,18.2456406178192
4.5,-18.5,18.2646149763694
4.5,-19.5,18.2938457449468
4.5,-20.5,18.2538457458409
4.5,-21.5,18.2207688235033
4.5,-22.5,18.1864098499123
4.5,-23.5,18.1151278002235
4.5,-24.5,17.9794867776143
4.5,-25.5,17.8512816522748
4.5,-26.5,17.7138457579108
4.5,-27.5,17.529999608174
4.5,-28.5,17.2692303832334
4.5,-29.5,17.0576919264232
4.5,-30.5,16.8633329564085
4.5,-31.5,16.6625637301268
4.5,-32.5,16.460256042341
4.5,-33.5,16.1148714346763
4.5,-34.5,15.5610252932096
4.5,-35.5,14.8199996687472
4.5,-36.5,13.9702560979968
4.5,-37.5,12.937179198011
4.5,-38.5,11.8541022991427
4.5,-39.5,10.8651279622737
4.5,-40.5,10.1328202863343
4.5,-41.5,9.40051261039499
4.5,-42.5,8.64692288364929
4.5,-43.5,7.88435879812982
4.5,-44.5,7.11589727684473
4.5,-45.5,6.1033331969132
4.5,-46.5,5.02948706706938
4.5,-47.5,4.05102555047816
4.5,-48.5,3.28256402919308
4.5,-49.5,2.51564096941207
4.5,-50.5,1.71282047453599
4.5,-51.5,0.918717928183002
4.5,-52.5,0.346923069168742
4.5,-53.5,-0.281025634744228
4.5,-54.5,-0.805384597382866
4.5,-55.5,-1.15820510231723
4.5,-56.5,-1.35948714910027
4.5,-57.5,-1.55769227287517
4.5,-58.5,-1.70384611576222
4.5,-59.5,-1.76692303742927
4.5,-60.5,-1.78358970372341
4.5,-61.5,-1.78205124221933
4.5,-62.5,-1.78128201146729
4.5,-63.5,-1.77974354996322
4.5,-64.5,-1.7799999602139
4.5,-65.5,-1.78307688322205
4.5,-66.5,-1.79410252400125
4.5,-67.5,-1.78948713948902
4.5,-68.5,-1.77666662695507
4.5,-69.5,-1.71256406428531
4.5,-70.5,-1.63769227108703
5.5,89.5,-1.79948713926551
5.5,88.5,-1.79948713926551
5.5,87.5,-1.78743585748359
5.5,86.5,-1.79948713926551
5.5,85.5,-1.79948713926551
5.5,84.5,-1.79948713926551
5.5,83.5,-1.79820508801211
5.5,82.5,-1.73897432010525
5.5,81.5,-1.27615381762958
5.5,80.5,-0.28051281424287
5.5,79.5,0.854871775763921
5.5,78.5,1.84512816388638
5.5,77.5,2.39179481833409
5.5,76.5,2.35487174223631
5.5,75.5,1.74307688411612
5.5,74.5,1.97717944298608
5.5,73.5,2.74128199000962
5.5,72.5,3.66974350771843
5.5,71.5,4.36974349207221
5.5,70.5,5.00153834974537
5.5,69.5,5.54051269667271
5.5,68.5,6.00820499391128
5.5,67.5,6.45153831733534
5.5,66.5,6.93076907585447
5.5,65.5,7.23333317165573
5.5,64.5,7.19307676229912
5.5,63.5,6.7456408748642
5.5,62.5,6.21307678420383
5.5,61.5,5.78923063983138
5.5,60.5,5.58025628552796
5.5,59.5,5.82153833141694
5.5,58.5,5.79102551158613
5.5,57.5,5.69743577008828
5.5,56.5,5.56435884998586
5.5,55.5,5.44512808342011
5.5,54.5,5.24205116488231
5.5,53.5,5.25820501067509
5.5,52.5,5.59307679806191
5.5,43.5,13.048204836555
5.5,42.5,13.1371791935406
5.5,41.5,13.3605125218821
5.5,40.5,13.7484612311595
5.5,39.5,14.2638458350243
5.5,38.5,14.7669227468566
5.5,37.5,15.063845817143
5.5,5.5,26.2089737731581
5.5,4.5,26.2089737731581
5.5,3.5,26.0879481348376
5.5,2.5,26.0525635202439
5.5,1.5,25.9315378819234
5.5,0.5,25.5594866081881
5.5,-0.5,24.6002558603978
5.5,-1.5,23.6992302395117
5.5,-2.5,23.2115379427201
5.5,-3.5,23.1241020472386
5.5,-4.5,23.0476917925362
5.5,-5.5,22.9374353847443
5.5,-6.5,22.6933328260978
5.5,-7.5,22.2764097584937
5.5,-8.5,21.8012815639854
5.5,-9.5,21.4302559312529
5.5,-10.5,21.0253841454306
5.5,-11.5,20.5176918490861
5.5,-12.5,19.8256405825034
5.5,-13.5,19.2369226469443
5.5,-14.5,18.7325636838587
5.5,-15.5,18.3399995900691
5.5,-16.5,18.0705124166054
5.5,-17.5,17.9892303671401
5.5,-18.5,18.0143585717067
5.5,-19.5,18.0523072888072
5.5,-20.5,18.0174354947148
5.5,-21.5,17.9817944698704
5.5,-22.5,17.9499995987862
5.5,-23.5,17.8807688311029
5.5,-24.5,17.7564098595236
5.5,-25.5,17.6541021695026
5.5,-26.5,17.5389739669477
5.5,-27.5,17.3753842270145
5.5,-28.5,17.1330765401228
5.5,-29.5,16.9358970573506
5.5,-30.5,16.7605124458862
5.5,-31.5,16.5910252701873
5.5,-32.5,16.4310252737636
5.5,-33.5,16.115127844927
5.5,-34.5,15.5897432412857
5.5,-35.5,14.8666663343708
5.5,-36.5,14.0594868652332
5.5,-37.5,13.0528202210672
5.5,-38.5,11.9866663987438
5.5,-39.5,10.9951279593679
5.5,-40.5,10.2279484893362
5.5,-41.5,9.40743568716332
5.5,-42.5,8.5684613469415
5.5,-43.5,7.73923059624548
5.5,-44.5,6.95025625490607
5.5,-45.5,5.94871781575374
5.5,-46.5,4.88794860869455
5.5,-47.5,3.93769221967803
5.5,-48.5,3.24230761983647
5.5,-49.5,2.51230763615324
5.5,-50.5,1.73948714060661
5.5,-51.5,0.976666644836465
5.5,-52.5,0.429999990388751
5.5,-53.5,-0.222564097589407
5.5,-54.5,-0.783589726075148
5.5,-55.5,-1.16179484582673
5.5,-56.5,-1.37769227689848
5.5,-57.5,-1.57666663142542
5.5,-58.5,-1.71128201303192
5.5,-59.5,-1.76871790918402
5.5,-60.5,-1.78230765247001
5.5,-61.5,-1.78153842171797
5.5,-62.5,-1.78205124221933
5.5,-63.5,-1.78025637046458
5.5,-64.5,-1.77897431921118
5.5,-65.5,-1.78230765247001
5.5,-66.5,-1.7946153445026
5.5,-67.5,-1.78999995999038
5.5,-68.5,-1.77461534494964
5.5,-69.5,-1.70512816701562
5.5,-70.5,-1.62358970729968
6.5,89.5,-1.79948713926551
6.5,88.5,-1.79948713926551
6.5,87.5,-1.7861538062302
6.5,86.5,-1.79948713926551
6.5,85.5,-1.79948713926551
6.5,84.5,-1.79948713926551
6.5,83.5,-1.79820508801211
6.5,82.5,-1.73128201258488
6.5,81.5,-1.24307689529199
6.5,80.5,-0.214871790069036
6.5,79.5,0.952307671021957
6.5,78.5,1.99692303228837
6.5,77.5,2.60179481364022
6.5,76.5,2.53153840495417
6.5,75.5,2.13102559339351
6.5,74.5,2.35717943449242
6.5,73.5,3.05435890608873
6.5,72.5,3.88487170803814
6.5,71.5,4.52230759122624
6.5,70.5,5.10717937302513
6.5,69.5,5.62282038714068
6.5,68.5,6.08538447936567
6.5,67.5,6.52205113627208
6.5,66.5,6.9548716394183
6.5,65.5,7.17923060876246
6.5,64.5,7.05205112442565
6.5,63.5,6.52358959777615
6.5,62.5,6.06871781307153
6.5,58.5,5.54230756842746
6.5,57.5,5.35410244442905
6.5,56.5,5.26128193368323
6.5,55.5,5.14692296188038
6.5,54.5,4.84743578908726
6.5,53.5,4.73153835578034
6.5,43.5,13.2399997040629
6.5,42.5,13.2807689339209
6.5,41.5,13.4199997000396
6.5,40.5,13.7253843085984
6.5,39.5,14.1905125033301
6.5,38.5,14.6797432616258
6.5,37.5,14.97589710116
6.5,4.5,26.3151276169393
6.5,3.5,26.1674353125481
6.5,2.5,26.123589159682
6.5,1.5,26.0017942906095
6.5,0.5,25.61307635058
6.5,-0.5,24.6117943216784
6.5,-1.5,23.6699994709343
6.5,-2.5,23.1561533285735
6.5,-3.5,23.0646148690811
6.5,-4.5,23.055896920558
6.5,-5.5,22.9702558968312
6.5,-6.5,22.7305123124463
6.5,-7.5,22.3374353981553
6.5,-8.5,21.8443584860995
6.5,-9.5,21.4638456740918
6.5,-10.5,21.0423072219755
6.5,-11.5,20.5035892852988
6.5,-12.5,19.7320508410056
6.5,-13.5,19.0956405988202
6.5,-14.5,18.553332918634
6.5,-15.5,18.1251278
6.5,-16.5,17.8333329347273
6.5,-17.5,17.7320508857091
6.5,-18.5,17.7464098597471
6.5,-19.5,17.7841021665969
6.5,-20.5,17.7546149877688
6.5,-21.5,17.7205124244285
6.5,-22.5,17.6910252456004
6.5,-23.5,17.6256406316772
6.5,-24.5,17.509999608621
6.5,-25.5,17.4282047386544
6.5,-26.5,17.3397432021701
6.5,-27.5,17.1987175642966
6.5,-28.5,16.984358594729
6.5,-29.5,16.8025637269975
6.5,-30.5,16.6423073203231
6.5,-31.5,16.4984611696922
6.5,-32.5,16.3684611725979
6.5,-33.5,16.0674355383007
6.5,-34.5,15.56871760073
6.5,-35.5,14.8951278721961
6.5,-36.5,14.1482048119681
6.5,-37.5,13.1812817566574
6.5,-38.5,12.1374356261431
6.5,-39.5,11.1379484689962
6.5,-40.5,10.3317946408613
6.5,-41.5,9.42794850721764
6.5,-42.5,8.51307673279483
6.5,-43.5,7.63538444472047
6.5,-44.5,6.8153844630489
6.5,-45.5,5.81974345966218
6.5,-46.5,4.78153835466275
6.5,-47.5,3.87153837500283
6.5,-48.5,3.24897428635412
